ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
1561,1/17/2010,Fiorentina,Bologna,A,1.5,3.75,7.5,1.45,3.8,7.6,1.5,3.9,6.5,1.4,3.75,7,1.44,3.75,7.5,1.44,3.75,8
1562,1/17/2010,Milan,Siena,H,1.25,5.25,13,1.22,5.5,12,1.2,5.5,14,1.22,5,10,1.22,5,13,1.2,5.5,15
1563,1/17/2010,Napoli,Palermo,D,2.1,3.25,3.5,2.05,3.25,3.5,1.9,3.3,3.9,1.91,3.2,3.5,2.05,3.2,3.4,2.05,3.25,3.6
1564,1/17/2010,Parma,Udinese,D,2.1,3.2,3.6,2,3.15,3.75,2,3.2,3.7,1.83,3.2,3.75,2.05,3.2,3.4,2.05,3.2,3.6
1565,1/17/2010,Roma,Genoa,H,1.7,3.6,5,1.65,3.4,5.5,1.65,3.4,5.5,1.57,3.5,5,1.67,3.5,4.8,1.62,3.6,5.5
1566,1/17/2010,Sampdoria,Catania,D,1.8,3.4,4.6,1.75,3.35,4.7,1.8,3.4,4.3,1.73,3.2,4.33,1.73,3.3,4.8,1.73,3.5,4.75
1567,1/20/2010,Bologna,Atalanta,D,2.3,3.1,3.2,2.25,3.15,3.15,2.1,3.25,3.4,2,3.2,3.2,2.4,3,3.2,2.3,3,3.2
1568,1/20/2010,Genoa,Bari,D,2.1,3.1,3.8,2,3.15,3.75,1.9,3.3,3.9,1.91,3.2,3.5,2.15,3.1,3.6,2,3.2,3.75
1569,1/23/2010,Catania,Parma,H,2.2,3.2,3.4,2.25,3.05,3.2,2.2,3.2,3.2,2.2,3.2,2.8,2.2,3.1,3.2,2.1,3.2,3.4
1570,1/23/2010,Juventus,Roma,A,2.5,3.1,2.9,2.5,3.15,2.75,2.4,3.2,2.85,2.38,3,2.75,2.5,3.1,2.7,2.5,3,2.88
1571,1/24/2010,Bologna,Bari,H,2.4,3.2,3,2.45,3.05,2.9,2.4,3.1,2.95,2.3,3,2.8,2.4,3.1,2.8,2.38,3.2,2.88
1572,1/24/2010,Genoa,Atalanta,H,1.83,3.4,4.5,1.78,3.3,4.55,1.8,3.4,4.3,1.73,3.2,4.33,1.75,3.3,4.5,1.83,3.2,4.5
1573,1/24/2010,Inter,Milan,H,2.5,3.1,2.9,2.55,3.15,2.7,2.6,3.2,2.6,2.38,3,2.75,2.5,3,2.75,2.5,3,2.88
1574,1/24/2010,Lazio,Chievo,D,1.95,3.2,4.2,1.9,3.2,4.1,1.9,3.3,3.9,1.91,3.2,3.5,2,3.1,3.75,2,3,4
1575,1/24/2010,Livorno,Napoli,A,3.1,3.1,2.4,2.85,3.1,2.45,2.8,3.1,2.5,2.5,3,2.6,2.8,3.1,2.4,3,3,2.38
1576,1/24/2010,Palermo,Fiorentina,H,2.4,3.2,3,2.45,3.1,2.85,2.4,3.2,2.85,2.3,3,2.8,2.38,3.1,2.88,2.38,3,3
1577,1/24/2010,Siena,Cagliari,D,2.9,3,2.6,2.8,3,2.55,2.6,3.2,2.6,2.6,3,2.5,2.75,3,2.5,2.88,3,2.5
1578,1/24/2010,Udinese,Sampdoria,A,2.1,3.2,3.6,2.05,3.15,3.6,2.1,3.25,3.4,2,3,3.5,1.95,3.2,3.75,2,3.2,3.75
1579,1/30/2010,Bari,Palermo,H,2.5,2.9,3.1,2.5,3.15,2.75,2.4,3.1,2.95,2.3,3,2.8,2.5,3,2.75,2.38,3,3
1580,1/30/2010,Napoli,Genoa,D,1.95,3.25,4.2,1.9,3.25,4,1.85,3.4,4,1.73,3.2,4.33,1.91,3.3,3.75,1.83,3.25,4.33
1581,1/31/2010,Cagliari,Fiorentina,D,2.38,3,3.2,2.45,3.1,2.85,2.3,3.2,3,2.25,3,2.88,2.4,3.1,2.8,2.3,3,3.2
1582,1/31/2010,Catania,Udinese,D,2.2,3,3.6,2.2,3.05,3.35,2.1,3.25,3.4,2,3.2,3.2,2.2,3.1,3.2,2.2,3,3.4
1583,1/31/2010,Chievo,Bologna,D,2,3.1,4.2,1.95,3.2,3.9,2,3.1,3.9,1.83,3.2,3.75,2.05,3.1,3.5,2,3,4
1584,1/31/2010,Juventus,Lazio,D,1.7,3.4,5.5,1.7,3.3,5.2,1.75,3.4,4.8,1.67,3.3,4.5,1.67,3.3,5.25,1.67,3.4,5.5
1585,1/31/2010,Milan,Livorno,D,1.29,5,12,1.28,4.7,11,1.25,5,12,1.22,5,10,1.25,5,10.5,1.25,4.75,15
1586,1/31/2010,Roma,Siena,H,1.29,4.75,13,1.27,5,10.5,1.3,5,9,1.22,5,10,1.25,5,10.5,1.2,5.5,15
1587,1/31/2010,Sampdoria,Atalanta,H,1.91,3.25,4.33,1.9,3.2,4.1,1.8,3.3,4.5,1.8,3.2,4,1.85,3.3,4,1.83,3.2,4.33
1588,2/6/2010,Livorno,Juventus,D,4,3.2,2,3.75,3.2,2,4.1,3.2,1.9,3.2,3,2.1,3.6,3.2,2,3.75,3.2,2
1589,2/6/2010,Palermo,Parma,H,1.8,3.25,5,1.75,3.25,4.95,1.75,3.2,5,1.73,3.1,4.5,1.75,3.2,4.8,1.67,3.4,5.5
1590,2/7/2010,Atalanta,Bari,H,2.3,3,3.4,2.3,3.15,3.05,2.2,3.1,3.3,2.38,3,2.75,2.2,3,3.25,2.2,3,3.5
1591,2/7/2010,Bologna,Milan,D,5,3.25,1.8,4.55,3.5,1.82,4.8,3.3,1.75,3.75,3.2,1.83,4.6,3.25,1.75,4.75,3.4,1.73
1592,2/7/2010,Fiorentina,Roma,A,2.5,3.2,2.88,2.5,3.2,2.95,2.5,3.1,2.8,2.38,3,2.75,2.4,3.1,2.8,2.5,3,2.88
1593,2/7/2010,Genoa,Chievo,H,1.9,3.25,4.33,1.9,3.2,4.1,1.85,3.2,4.4,1.8,3.2,4,1.83,3.2,4.2,1.83,3.25,4.5
1594,2/7/2010,Inter,Cagliari,H,1.36,4.33,7.5,1.35,4.35,8.75,1.35,4.5,8.5,1.3,4.33,8,1.33,4.5,8,1.33,4.5,9
1595,2/7/2010,Lazio,Catania,A,1.9,3.25,4.33,1.9,3.2,4.1,1.8,3.2,4.7,1.8,3.2,4,1.83,3.2,4.2,1.83,3.2,4.33
1596,2/7/2010,Siena,Sampdoria,A,2.63,3.1,2.75,2.65,3.05,2.65,2.65,3,2.75,2.5,3.2,2.5,2.62,2.9,2.7,2.5,3,2.88
1597,2/7/2010,Udinese,Napoli,H,2.4,3.1,3.1,2.35,3.2,2.9,2.45,3,3,2.5,3,2.6,2.37,3,2.9,2.38,3,3
1598,2/10/2010,Parma,Inter,D,4.5,3.4,1.83,4.9,3.25,1.75,4.5,3.3,1.8,3.75,3.2,1.83,4.5,3.4,1.83,4.75,3.4,1.73
1599,2/12/2010,Milan,Udinese,H,1.57,3.6,6.5,1.6,3.65,6.5,1.65,3.5,5.3,1.62,3.75,5.5,1.61,3.6,6,1.57,3.6,6
1600,2/13/2010,Roma,Palermo,H,1.67,3.5,5.5,1.65,3.45,5.4,1.7,3.5,4.9,1.62,3.25,5,1.67,3.4,5,1.73,3.5,4.75
1601,2/13/2010,Sampdoria,Fiorentina,H,2.4,3.1,3.1,2.4,3.1,2.9,2.3,3.2,3,2.25,3,2.88,2.37,3,2.9,2.38,3,3
1602,2/14/2010,Cagliari,Bari,H,2,3.4,3.75,2.05,3,3.8,2.1,3.1,3.55,2,3.2,3.2,2.05,3.1,3.5,1.95,3.2,4
1603,2/14/2010,Catania,Atalanta,D,2.1,3.2,3.6,2.05,3.15,3.6,2,3.3,3.6,2.1,3.2,3,1.95,3.25,3.6,2,3,4
1604,2/14/2010,Chievo,Siena,A,1.8,3.3,4.75,1.8,3.25,4.5,1.8,3.4,4.3,1.73,3.2,4.33,1.73,3.3,4.8,1.8,3.25,4.75
1605,2/14/2010,Juventus,Genoa,H,1.73,3.5,5,1.7,3.65,5.25,1.75,3.5,4.6,1.67,3.2,5,1.7,3.4,4.8,1.67,3.4,5.5
1606,2/14/2010,Livorno,Bologna,A,2.4,3,3.2,2.25,3.15,3.1,2.3,2.9,3.3,2.25,3,2.88,2.3,3,3.1,2.3,3,3.2
1607,2/14/2010,Napoli,Inter,D,3.2,3.2,2.3,3.25,3.25,2.3,2.85,3.2,2.4,2.88,3,2.25,3,3.1,2.3,3.2,3.2,2.2
1608,2/14/2010,Parma,Lazio,A,2.38,3,3.25,2.25,3.15,3.1,2.4,3.1,2.95,2.1,3.2,3,2.37,3,2.9,2.3,3,3.2
1609,2/20/2010,Genoa,Udinese,H,1.91,3.4,4,1.9,3.15,4.2,1.9,3.3,3.9,1.83,3.2,3.75,1.9,3.2,3.8,1.83,3.4,4
1610,2/20/2010,Inter,Sampdoria,D,1.5,3.8,7.5,1.5,3.95,7.5,1.5,3.8,6.7,1.5,3.5,6,1.5,3.75,6,1.5,3.75,7
1611,2/21/2010,Atalanta,Chievo,A,2.1,3.3,3.5,2.05,3.25,3.5,2,3.3,3.6,2,3,3.5,2.05,3.2,3.3,2,3.2,3.75
1612,2/21/2010,Bari,Milan,A,3.5,3.3,2.1,3.65,3.3,2.1,3.9,3.3,1.9,3,3.2,2.1,3.5,3.15,2,3.6,3.2,2.05
1613,2/21/2010,Bologna,Juventus,A,4.2,3.3,1.91,4.25,3.3,1.95,3.9,3.3,1.9,3.5,3.2,1.91,3.75,3.25,1.9,4,3.25,1.91
1614,2/21/2010,Cagliari,Parma,H,1.85,3.4,4.33,1.85,3.25,4.25,1.85,3.3,4.2,1.8,3.2,4,1.83,3.25,4,1.83,3.25,4.5
1615,2/21/2010,Fiorentina,Livorno,H,1.62,3.6,6,1.55,3.55,6.35,1.65,3.5,5.3,1.5,3.5,6,1.5,3.6,6.25,1.57,3.6,6
1616,2/21/2010,Palermo,Lazio,H,1.91,3.4,4,1.9,3.15,4.15,1.85,3.4,4,1.8,3.3,3.75,1.85,3.1,4.2,1.83,3.2,4.33
1617,2/21/2010,Roma,Catania,H,1.4,4.33,8.5,1.35,4.2,9.5,1.35,4.7,8,1.36,3.75,8,1.36,4.3,7.5,1.4,4,9
1618,2/21/2010,Siena,Napoli,D,3.1,3.25,2.3,3.15,3.2,2.2,3.2,3.2,2.2,2.8,3.2,2.2,3,3.2,2.2,3.4,3,2.2
1619,2/24/2010,Fiorentina,Milan,A,2.9,3.1,2.5,2.9,3.2,2.35,2.85,3.2,2.4,2.6,3,2.5,2.62,3.2,2.3,2.88,3,2.5
1620,2/24/2010,Udinese,Cagliari,H,2.1,3.3,3.5,2,3.25,3.65,2.1,3.25,3.4,2,3.2,3.2,2.1,3.1,3.1,2,3.2,3.75
1621,2/27/2010,Catania,Bari,H,2.2,3.2,3.4,2.1,3.1,3.55,2.05,3.25,3.5,2.1,3,3.2,2.05,3.2,3.4,2.1,3,3.75
1622,2/27/2010,Lazio,Fiorentina,D,2.38,3,3.25,2.35,3.05,3.05,2.4,3.2,2.85,2.25,3.2,2.75,2.4,3,2.9,2.3,3,3.2
1623,2/28/2010,Chievo,Cagliari,H,2.4,3.2,3,2.3,3.15,3.05,2.25,3.1,3.15,2.25,3,2.88,2.4,2.9,3,2.25,3,3.25
1624,2/28/2010,Genoa,Bologna,A,1.67,3.5,5.5,1.65,3.25,5.85,1.7,3.5,4.9,1.67,3.2,5,1.6,3.3,6,1.57,3.6,6
1625,2/28/2010,Juventus,Palermo,A,1.73,3.4,5.25,1.68,3.4,5.15,1.65,3.5,5.3,1.62,3.25,5,1.65,3.3,5.5,1.73,3.5,4.75
1626,2/28/2010,Livorno,Siena,A,2.2,3.2,3.4,2.05,3.2,3.55,2.1,3.25,3.4,1.91,3.2,3.5,2.2,3.1,3.2,2.1,3.2,3.5
1627,2/28/2010,Milan,Atalanta,H,1.33,4.75,10,1.35,4.15,9.75,1.3,4.8,9.5,1.29,4.5,8,1.36,4.2,11,1.3,4.75,11
1628,2/28/2010,Napoli,Roma,D,2.4,3.1,3.1,2.45,3.2,2.75,2.5,3.2,2.7,2.5,2.88,2.62,2.4,3,2.9,2.3,3,3.2
1629,2/28/2010,Parma,Sampdoria,H,2.1,3.1,3.75,2.15,3.15,3.35,2.2,3.2,3.2,2.25,3.1,2.8,2.1,3.1,3.4,2.1,3,3.75
1630,2/28/2010,Udinese,Inter,A,3.6,3.2,2.1,3.65,3.25,2,3.7,3.2,2,3.5,3,2,3.5,3,2.1,3.75,3,2.05
1631,3/6/2010,Fiorentina,Juventus,A,2.5,3.2,2.88,2.55,3.1,2.72,2.6,3.2,2.6,2.25,3.2,2.75,2.5,3.1,2.7,2.5,3,2.88
1632,3/6/2010,Roma,Milan,D,2.3,3.2,3.2,2.3,3.2,3,2.3,3.2,3,2.25,3.1,2.8,2.3,3.2,2.9,2.2,3.2,3.2
1633,3/7/2010,Atalanta,Udinese,D,2.3,3.2,3.2,2.2,3.2,3.15,2.3,3.2,3,2.2,3.2,2.8,2.3,3.1,3,2.3,3,3.25
1634,3/7/2010,Bari,Chievo,H,2,3.25,3.9,2,3.2,3.7,2.1,3.15,3.5,1.91,3.2,3.5,1.95,3.25,3.6,2,3.2,3.75
1635,3/7/2010,Bologna,Napoli,H,2.9,3.1,2.5,2.75,3.05,2.55,2.8,3.1,2.5,2.6,3,2.5,2.88,3,2.4,2.88,3,2.5
1636,3/7/2010,Cagliari,Catania,D,2,3.25,3.9,1.95,3.25,3.8,2.1,3.15,3.5,1.83,3.2,3.75,1.95,3.2,3.75,1.95,3.2,4
1637,3/7/2010,Inter,Genoa,D,1.4,4.5,8,1.4,4,8.5,1.4,4.3,7.5,1.36,3.75,8,1.4,4,7.5,1.36,4.5,8.5
1638,3/7/2010,Palermo,Livorno,H,1.5,3.9,7,1.45,3.85,7.4,1.45,4,7,1.44,3.6,6.5,1.5,3.6,6.5,1.44,4,7.5
1639,3/7/2010,Sampdoria,Lazio,H,2.15,3.2,3.5,2.05,3.15,3.6,2.1,3.15,3.5,1.83,3.2,3.75,2.1,3.1,3.4,2.05,3,3.75
1640,3/7/2010,Siena,Parma,D,2.2,3.2,3.4,2.2,3.1,3.25,2.2,3.2,3.2,2.25,3.2,2.75,2.1,3.2,3.25,2.1,3.2,3.5
1641,3/12/2010,Catania,Inter,H,4.33,3.25,1.91,4.3,3.25,1.95,3.9,3.3,1.9,4,3.2,1.8,4.33,3.25,1.8,4,3.2,1.91
1642,3/13/2010,Napoli,Fiorentina,A,2,3.2,4,2.08,3.2,3.85,2,3.3,3.6,2.1,3.2,3,2.05,3.1,3.5,2,3.2,3.75
1643,3/14/2010,Bologna,Sampdoria,D,2.5,3,3,2.38,3.1,2.95,2.4,3.2,2.85,2.38,3,2.75,2.5,3.1,2.7,2.5,3,2.88
1644,3/14/2010,Genoa,Cagliari,H,1.8,3.5,4.5,1.85,3.15,4.45,1.8,3.4,4.3,1.83,3.2,3.75,1.8,3.3,4.2,1.73,3.5,4.75
1645,3/14/2010,Juventus,Siena,D,1.36,4.5,9,1.35,4.25,9.25,1.3,4.8,9.5,1.33,4,8,1.33,4.33,8.5,1.33,4.5,9
1646,3/14/2010,Lazio,Bari,A,1.83,3.3,4.75,1.8,3.2,4.65,1.7,3.5,4.9,1.83,3.2,3.75,1.83,3.25,4.2,1.83,3.25,4.5
1647,3/14/2010,Livorno,Roma,D,4.75,3.4,1.8,4.4,3.2,1.85,4,3.4,1.85,4,3.2,1.8,4.2,3.3,1.8,4.5,3.25,1.83
1648,3/14/2010,Milan,Chievo,H,1.4,4.33,8.5,1.4,4.45,8.65,1.35,4.5,8.5,1.33,4,8,1.36,4,9,1.4,4,9
1649,3/14/2010,Parma,Atalanta,H,2,3.2,4,1.95,3.15,4,2,3.3,3.6,1.83,3.2,3.75,2,3,3.8,2,3.2,3.75
1650,3/14/2010,Udinese,Palermo,H,2.3,3.2,3.2,2.3,3.2,3,2.4,3.2,2.85,2.25,3.2,2.75,2.3,3.1,3,2.2,3.2,3.2
1651,3/20/2010,Fiorentina,Genoa,H,1.85,3.4,4.33,1.8,3.5,4.2,1.9,3.3,3.9,1.73,3.2,4.33,1.8,3.25,4.33,1.83,3.4,4.33
1652,3/20/2010,Palermo,Inter,D,3.6,3.1,2.1,3.2,3.3,2.15,3.2,3.2,2.2,2.75,3.2,2.25,3.1,3.1,2.2,3.4,3,2.25
1653,3/20/2010,Roma,Udinese,H,1.75,3.4,5,1.65,3.5,5.25,1.75,3.5,4.6,1.57,3.5,5,1.7,3.3,5,1.67,3.4,5.5
1654,3/21/2010,Atalanta,Livorno,H,2.15,3.1,3.6,2.1,3.2,3.4,2,3.3,3.6,2,3.2,3.2,2.1,3.1,3.4,2.05,3,3.75
1655,3/21/2010,Bari,Parma,D,2,3.1,4.1,1.95,3.15,3.95,2,3.2,3.8,1.91,3.2,3.5,1.91,3.2,3.8,2,3,4
1656,3/21/2010,Cagliari,Lazio,A,2.15,3.2,3.5,2.15,3.3,3.2,2.2,3.2,3.2,2,3.2,3.2,2.2,3.1,3.1,2.1,3.2,3.4
1657,3/21/2010,Chievo,Catania,D,3,1.8,5,NA,NA,NA,NA,NA,NA,2.62,1.8,5,2.7,1.8,5,NA,NA,NA
1658,3/21/2010,Milan,Napoli,D,1.57,3.6,6.5,1.6,3.65,5.5,1.55,3.7,6,1.53,3.5,5.5,1.6,3.5,5.5,1.57,3.5,6
1659,3/21/2010,Sampdoria,Juventus,H,2.6,3.1,2.8,2.7,3.25,2.5,2.7,3.2,2.5,2.6,3,2.5,2.6,3.25,2.5,2.62,3,2.75
1660,3/21/2010,Siena,Bologna,H,2.05,3.25,3.75,1.95,3.3,3.8,2.1,3.25,3.4,2.1,3.2,3,2,3.2,3.6,2,3.25,3.75
1661,3/24/2010,Atalanta,Cagliari,H,1.85,3.3,4.4,1.83,3.3,4.33,1.8,3.4,4.3,1.83,3.2,3.75,1.8,3.3,4.2,1.73,3.5,4.75
1662,3/24/2010,Bari,Sampdoria,H,2.5,3.1,2.9,2.35,3.15,2.95,2.5,3.2,2.7,2.25,3,2.88,2.38,3,2.9,2.62,2.88,2.88
1663,3/24/2010,Bologna,Roma,A,4.5,3.3,1.83,4,3.5,1.83,3.9,3.3,1.9,3.5,3.2,1.91,4,3.3,1.85,4,3.5,1.83
1664,3/24/2010,Catania,Fiorentina,H,3,3,2.5,2.85,3.1,2.45,2.8,3.1,2.5,2.75,3,2.38,2.9,3,2.4,3.25,2.88,2.38
1665,3/24/2010,Genoa,Palermo,D,2.05,3.2,3.75,2.2,3.2,3.2,2,3.3,3.6,2.1,3.2,3,2,3.2,3.5,1.95,3.4,3.75
1666,3/24/2010,Inter,Livorno,H,1.25,5.5,12,1.25,5.25,11,1.22,5.5,12,1.2,5,11,1.22,5,13,1.2,5.5,17
1667,3/24/2010,Lazio,Siena,H,1.75,3.4,5,1.75,3.35,4.75,1.85,3.4,4,1.73,3.2,4.33,1.7,3.25,5,1.83,3.25,4.5
1668,3/24/2010,Parma,Milan,H,5,3.25,1.8,4.25,3.65,1.75,4,3.4,1.85,4.33,3.2,1.73,4.8,3.3,1.73,4.75,3.5,1.73
1669,3/24/2010,Udinese,Chievo,D,1.7,3.3,5.75,1.65,3.55,5.2,1.7,3.4,5.1,1.67,3.3,4.5,1.62,3.4,5.5,1.62,3.5,6
1670,3/25/2010,Napoli,Juventus,H,2.45,3,3.1,2.45,3.1,2.85,2.4,3.1,2.95,2.38,3,2.75,NA,NA,NA,2.3,3,3.2
1671,3/27/2010,Palermo,Bologna,H,1.62,3.6,6,1.58,3.65,5.75,1.6,3.6,5.6,1.57,3.5,5,1.62,3.4,5.5,1.62,3.6,5.5
1672,3/27/2010,Roma,Inter,H,2.75,3.1,2.63,2.6,3.2,2.6,2.55,3.1,2.7,2.5,3,2.6,2.6,3,2.62,2.62,3,2.75
1673,3/28/2010,Chievo,Parma,D,2.88,1.83,5,NA,NA,NA,2.6,1.9,4.2,2.62,1.9,4.5,2.75,1.83,4.5,NA,NA,NA
1674,3/28/2010,Fiorentina,Udinese,H,1.8,3.4,4.75,1.75,3.35,4.75,1.7,3.5,4.9,1.62,3.5,4.5,1.7,3.3,4.8,1.73,3.4,4.75
1675,3/28/2010,Juventus,Atalanta,H,1.6,3.5,6.5,NA,NA,NA,1.5,3.9,6.5,1.44,3.75,6,1.45,4,7,1.5,3.75,7
1676,3/28/2010,Livorno,Bari,D,2.2,3.1,3.5,2.05,3.2,3.55,2.2,3.2,3.2,2.2,3,3,2.2,3,3.25,2.1,3.2,3.5
1677,3/28/2010,Milan,Lazio,D,1.67,3.5,5.5,1.65,3.55,5.2,1.65,3.5,5.3,1.57,3.5,5,1.67,3.4,5,1.73,3.5,4.75
1678,3/28/2010,Napoli,Catania,H,1.6,3.5,7,1.7,3.35,5.15,1.6,3.6,5.6,1.67,3.2,5,1.65,3.3,5,1.62,3.5,6
1679,3/28/2010,Sampdoria,Cagliari,D,1.67,3.5,5.5,1.6,3.65,5.4,1.65,3.5,5.3,1.62,3.25,5,1.7,3.3,4.8,1.62,3.5,5.5
1680,3/28/2010,Siena,Genoa,D,2.5,3.1,2.9,2.5,3.1,2.8,2.4,3.2,2.85,2.25,2.88,3,2.4,3,2.88,2.5,3,2.88
1681,4/3/2010,Atalanta,Siena,H,1.67,3.6,5.25,1.65,3.5,5.25,1.75,3.5,4.6,1.67,3.4,4.33,1.67,3.4,5,1.67,3.4,5.5
1682,4/3/2010,Bari,Roma,A,5,3.8,1.67,5.15,3.9,1.58,4.9,3.5,1.7,4.5,3.3,1.67,5,3.6,1.62,5,3.6,1.67
1683,4/3/2010,Cagliari,Milan,A,4.33,3.6,1.8,4.3,3.6,1.75,4.3,3.4,1.8,4,3.2,1.8,4.33,3.5,1.73,4.5,3.5,1.73
1684,4/3/2010,Catania,Palermo,H,3.2,2,3.5,NA,NA,NA,3.1,2.2,3.1,3,2.1,3.2,3.1,2.05,3.2,NA,NA,NA
1685,4/3/2010,Chievo,Sampdoria,A,3,3,2.5,3.15,2.8,2.45,2.9,3,2.5,2.88,2.8,2.38,3,2.9,2.4,3,2.88,2.5
1686,4/3/2010,Genoa,Livorno,D,1.5,4,6.5,1.5,4.1,6,1.5,3.9,6.5,1.44,3.75,6,1.44,4,6.5,1.5,4,6.5
1687,4/3/2010,Inter,Bologna,H,1.29,5,11,1.25,5.25,11,1.25,5,12,1.25,4.5,10,1.25,4.8,11,1.25,5,12
1688,4/3/2010,Lazio,Napoli,D,2.4,3,3.2,2.35,3.05,3.05,2.4,3,3.05,2.38,3,2.75,2.4,2.9,3,2.38,3,3
1689,4/3/2010,Parma,Fiorentina,D,3.2,3.1,2.35,3.15,3.1,2.25,2.85,3.2,2.4,2.75,3,2.38,3.2,3,2.25,3.2,3,2.3
1690,4/3/2010,Udinese,Juventus,H,2.63,3.1,2.8,2.65,3.3,2.5,2.6,3.1,2.65,2.5,3,2.6,2.6,3.1,2.6,2.5,3.2,2.75
1691,4/10/2010,Fiorentina,Inter,D,3.6,3.2,2.1,3.3,3.4,2.2,3.2,3.2,2.2,3,3,2.2,3.15,3.2,2.15,3.5,3.2,2.1
1692,4/10/2010,Napoli,Parma,A,1.53,3.75,7,1.5,3.65,6.95,1.55,3.5,6.5,1.53,3.5,5.5,NA,NA,NA,1.5,3.75,7
1693,4/11/2010,Bologna,Lazio,A,4.5,1.62,4.5,NA,NA,NA,3.5,1.7,3.5,NA,NA,NA,4.33,1.6,3.75,4.33,1.62,4.33
1694,4/11/2010,Juventus,Cagliari,H,1.5,4,7,1.45,4,7,1.45,4,7,1.5,3.5,6,1.44,4,6.5,1.44,4,7
1695,4/11/2010,Livorno,Udinese,A,3.1,3.1,2.4,2.9,3.1,2.4,2.7,3.2,2.5,2.75,3,2.38,2.88,3,2.4,3,3,2.38
1696,4/11/2010,Milan,Catania,D,1.36,4.5,9,1.35,4.65,7.75,1.35,4.5,8.5,1.33,4,8,1.33,4.33,9,1.3,4.75,10
1697,4/11/2010,Palermo,Chievo,H,1.44,4,8,1.38,4.2,8.15,1.45,4,7,1.36,3.75,8,1.4,4,7.5,1.4,4,8.5
1698,4/11/2010,Roma,Atalanta,H,1.33,4.5,9.5,1.33,4.75,8.5,1.33,4.8,8.5,1.29,4.5,8,1.33,4.33,9,1.3,4.75,10
1699,4/11/2010,Sampdoria,Genoa,H,2.2,3.2,3.5,2.25,3.4,3.2,2.2,3.2,3.2,2.2,3,3,2.2,3.1,3.15,2.1,3.2,3.5
1700,4/11/2010,Siena,Bari,H,2.1,3.3,3.5,2.1,3.3,3.3,2,3.3,3.6,2.2,3.2,2.8,2.05,3.2,3.4,2.05,3.2,3.5
1701,4/16/2010,Inter,Juventus,H,1.62,3.6,6,1.6,3.9,6,1.65,3.5,4.6,1.62,3.6,6,1.61,3.75,5.5,1.57,3.6,6
1702,4/17/2010,Chievo,Livorno,H,1.4,4.5,8,1.37,4,7.75,1.45,4.1,6,1.4,3.75,7,1.33,4.2,7.5,NA,NA,NA
1703,4/18/2010,Atalanta,Fiorentina,H,2.35,3.3,3,2.3,3.2,3,2.3,3.3,2.75,2.25,3.2,2.75,2.38,3.1,2.88,2.3,3.2,3
1704,4/18/2010,Bari,Napoli,A,3,3.1,2.4,3.05,3.2,2.25,2.8,3.2,2.3,2.6,3.2,2.38,2.9,3,2.38,3,3,2.38
1705,4/18/2010,Cagliari,Palermo,D,3.25,3.2,2.25,3.05,3.2,2.25,2.75,3.3,2.3,2.8,3.2,2.2,3,3.1,2.25,3.2,3.2,2.2
1706,4/18/2010,Catania,Siena,D,1.75,3.6,4.6,1.75,3.3,4.77,1.8,3.6,3.7,1.73,3.4,4,1.75,3.4,4.33,1.73,3.5,4.75
1707,4/18/2010,Lazio,Roma,A,4,3.3,1.95,3.75,3.4,2.05,3.7,3.3,1.9,3.2,3.2,2,3.6,3.3,1.95,4,3.25,1.91
1708,4/18/2010,Parma,Genoa,A,2.35,3.2,3.1,2.4,2.95,3.05,2.1,3.3,3.1,2.1,3,3.2,2.3,3.1,3,2.3,3.2,3
1709,4/18/2010,Sampdoria,Milan,H,2.75,3.1,2.63,2.85,3.25,2.55,2.55,3.2,2.5,2.6,3,2.5,2.62,3,2.6,2.75,3,2.62
1710,4/18/2010,Udinese,Bologna,D,2.1,2,9.5,NA,NA,NA,2.3,2,5,2.1,1.91,8,2.1,1.95,7.5,NA,NA,NA
1711,4/24/2010,Inter,Atalanta,H,1.22,6,13,1.22,5.75,11.5,1.25,5,10,1.2,5,11,1.2,5.5,12,1.2,5.5,15
1712,4/24/2010,Palermo,Milan,H,1.91,3.6,3.8,1.9,3.45,3.75,1.9,3.4,3.55,1.83,3.3,3.6,1.85,3.6,3.6,1.83,3.4,4
1713,4/25/2010,Bologna,Parma,H,1.5,3.75,6,NA,NA,NA,1.4,4.1,7,1.53,3.75,5,1.5,4,5.5,1.53,3.75,6.5
1714,4/25/2010,Fiorentina,Chievo,A,1.5,3.75,6,1.49,3.75,6.8,1.5,3.8,5.7,1.5,3.5,6,1.5,3.75,6.2,1.5,3.75,7
1715,4/25/2010,Genoa,Lazio,A,2.4,3.1,3.1,2.3,3.3,2.9,2.2,3.2,3,2.2,3.2,2.8,2.4,2.9,3,2.3,3.2,3
1716,4/25/2010,Juventus,Bari,H,1.4,4.2,9,1.4,4,8.3,1.35,4.5,7.3,1.4,3.75,7,1.36,4.2,8,1.36,4.33,9
1717,4/25/2010,Livorno,Catania,H,4.5,3.25,1.91,3.8,3.3,1.95,3.4,3.2,2,3.4,3.25,1.91,3.6,3.4,1.91,4.33,3.25,1.83
1718,4/25/2010,Napoli,Cagliari,D,1.44,4.33,7,1.4,4.2,7.55,1.35,4.5,7.3,1.4,3.75,7,1.36,4.33,7.5,1.4,4.5,7
